Peak,p-value,q-value,B1050328-154-CRE KP,B1050603-077-CRE KP,B1050723-021-CRE KP,B1050902-121-CRE KP,B1060202-094-CRE KP,B1060217-087-CRE KP,B1060311-004-CRE KP,B1060429-067-CRE KP,B1060522-013-CRE KP,B1060606-077-CRE KP,B1060704-084-CRE KP,B1061002-071-CRE KP,B1061025-055-CRE KP,M1050108-162-CRE KP,M1050123-092-CRE KP,M1050128-177-CRE KP,M1050314-245-CRE KP,M1050420-111-CRE KP,M1050501-018-CRE KP,M1050824-079-CRE KP,M1050926-240-CRE KP,M1051122-089-CRE KP,M1051223-071-CRE KP,M1051230-039-CRE KP,M1060108-042-CRE KP-2,M1060108-060-CRE KP,M1060112-033-CRE KP,M1060118-031-CRE KP,M1060123-258-CRE KP,M1060202-212-CRE KP,M1060214-012-CRE KP,M1060226-032-CRE KP,M1060314-010-CRE KP-2,M1060421-139-CRE KP,M1060522-008-CRE KP,M1060630-118-CRE KP,M1060702-055-CRE KP,M1060716-086-CRE KP,M1060723-056-CRE KP,M1060808-110-CRE KP,M1060810-148-CRE KP,M1060814-076-CRE KP,M1060815-124-CRE KP,M1060908-027-CRE KP,M1060912-032-CRE KP,M1061023-229-CRE KP,B1050119-108-non CRE KP,B1050125-102-non CRE KP,B1050219-053-non CRE KP-2,B1050414-116-non CRE KP,B1050422-104-non CRE KP,B1050429-048-non CRE KP,B1050704-185-non CRE KP-2,B1050714-125-non CRE KP,B1050802-057-non CRE KP,B1050906-127-non CRE KP-2,B1051019-050-non CRE KP,B1060117-004-non CRE KP,B1060125-048-non CRE KP,B1060125-147-non CRE KP,B1060126-056-non CRE KP,B1060126-097-non CRE KP-2,B1060216-038-non CRE KP,B1060223-006-non CRE KP-2,B1060223-082-non CRE KP,B1060310-011-non CRE KP-2,B1060320-165-non CRE KP,B1060326-068-non CRE KP,B1060402-034-non CRE KP,B1060404-034-non CRE KP,B1060406-071-non CRE KP,B1060409-035-non CRE KP,B1060413-035-non CRE KP,B1060421-102-non CRE KP,B1060422-055-non CRE KP,B1060429-096-non CRE KP-2,B1060508-118-non CRE KP,B1060510-109-non CRE KP,B1060512-043-non CRE KP,B1060518-059-non CRE KP,B1060518-100-non CRE KP,B1060910-039-non CRE KP,B1060919-032-non CRE KP,B1060923-134-non CRE KP,B1061015-054-non CRE KP,B1061021-093-non CRE KP,B1061025-014-non CRE KP,M1050120-162-non CRE KP,M1050401-169-non CRE KP-2,M1050912-089-non CRE KP,M1060405-181-non CRE KP-2,M1060407-138-non CRE KP,M1060410-195-non CRE KP,M1060414-167-non CRE KP-2,M1060423-047-non CRE KP
13008.459,0.362785825,0.977395511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177841.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.23,0,0,0,98948.3,354646.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057581.13
13081.632,0.617671495,1,0,0,0,0,6822.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23956.58,102665.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451344.78
13370.137,0.242777156,0.848278375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32752.31,130462.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222939.81
13455.55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51088.07
13674.061,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43188.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450800.63
13728.59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167551.91
14446.356,0.242777156,0.848278375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4908.61,102599.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340746.94
14728.41,0.617671495,1,0,141597.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095.52,56145.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431874.53
14866.43,1,1,0,33152.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77473.49
15137.975,0.617671495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9832.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522309.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5249.64,0,0,0,0,0,0,1440602.75
15292.394,1,1,0,17698.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14356.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77422.7
15808.71,1,1,0,127833.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425351.69
16103.52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439251.13
17487.844,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13520.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45192.57
2004.6306,1,1,0,946015.69,0,0,0,0,0,0,0,270631.44,0,26195.16,0,139033.52,0,27656.1,0,0,0,0,0,13019.77,0,154774.22,0,0,0,0,0,53329.46,170037.11,0,0,0,0,0,0,0,31509.01,223173.23,0,0,322867.56,8269.5,0,0,33110.93,0,0,0,0,0,34194.34,0,0,35222.28,0,0,252219.72,0,0,0,77807.66,0,37743.13,0,159928.88,0,0,0,240945.53,0,0,0,11063.5,0,0,0,0,0,0,2956.22,0,0,0,0,0,0,0,0,138549.92,16394.84,0,168616.77,0
2008.1226,1,1,0,0,0,12614.5,0,0,0,0,0,0,0,0,0,26502.31,0,4637.6,0,0,21160.27,0,0,0,0,0,0,39502.53,0,0,0,0,0,0,0,0,0,29556.59,36654.43,351033.28,58594.42,305522.31,0,0,530131.75,0,160270.08,177912.55,0,0,0,0,0,0,0,0,0,0,0,22697.38,19241,182511.25,32744.93,5033.1,0,17078.91,0,37317.67,19442.56,9108.06,17455.41,41709.33,46049.73,95619.28,45698.58,11960.51,26274.96,18588.36,38247.98,12245.88,42142.68,33002.25,57802.06,0,0,10659.59,0,57390.21,10558.26,0,0,0,0,8749.91,0,485423.03,0
2017.4169,0.377811152,0.975017904,0,0,0,23055.19,0,0,34644.18,0,0,0,0,0,0,0,13931.72,12545.83,47253.45,0,0,0,24486.53,0,0,0,0,0,0,20567.94,0,0,0,0,0,0,41554.42,0,0,0,0,0,0,0,0,0,0,0,465461.66,0,0,8802.01,58542.24,0,0,0,0,0,0,1201275.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30039.21,0
2019.8097,0.810941624,1,0,0,0,26577.67,0,61481.13,10671.1,155019.45,0,0,0,0,0,311009.41,123525.32,0,0,145967.3,0,0,0,0,0,0,11051.71,0,0,0,0,0,46878.77,0,0,0,0,0,0,0,0,0,0,0,0,0,24833.97,0,0,0,0,0,35147.76,8601.7,551359.75,0,0,0,13394.48,0,0,0,0,0,28791.88,0,0,747065.31,0,0,0,0,0,0,0,0,0,0,0,0,7992.27,0,0,6064.67,0,0,0,0,0,0,502754.38,0,33644.39,10219.27,0,25492.81,0
2023.0411,0.2440705,0.804994854,0,243937.89,0,0,0,51879.74,80999.85,0,0,0,0,27536.28,0,0,0,0,130720.82,0,25627.43,0,0,0,0,0,0,9035.45,0,0,0,102645.77,30322.42,298145.03,308496.19,0,0,262921.31,442847.66,310119.88,57171.36,303275.78,189913.75,242169.59,0,0,83011.27,0,0,0,12324.59,0,0,0,0,0,0,0,0,0,0,499359.59,0,4247.42,6700.62,0,0,0,0,0,1954068.25,1306681.5,0,0,283124.25,16301.84,4811.13,283128.69,21651.22,0,350089.09,300653.16,741023.25,5184.52,0,61253.03,0,426737.88,0,0,0,0,17881.69,8734.82,0,169332.36,0
2025.318,0.173266614,0.76539096,9195.51,0,0,0,0,0,0,8997.72,0,0,0,0,0,12013.06,0,0,0,0,0,0,0,0,0,0,0,15623.52,0,0,0,0,0,0,0,0,23909.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224680.88,0,0,417168.63,0,0,0,0,0,0,0,31204.66,0,0,0,0,0,0,0,0,0,2752788.75,0,10714.8,29565.4,0,0,76471.04,0,0,0,25455.59,0,0,0,0,0,0,0,633496.19,15060.52,0,1334871.13,0
2058.872,0.30702766,0.935067677,0,0,0,0,84811.62,238555.06,0,0,0,386144.91,357377.09,0,96876.37,21175.41,0,0,0,0,0,0,0,0,0,0,78257.88,0,113846.52,0,124023.34,0,92728.91,0,0,42142.35,13607.89,0,288038.41,26770.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187514.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039095,0,0,0,0,355329.78,0
2067.6868,0.098475385,0.655462855,0,0,0,0,0,0,0,0,0,0,463093.19,156308.19,373866.16,0,0,0,0,0,0,0,0,0,0,0,1010858.63,0,0,0,0,0,0,725755.75,1874334.63,12598.21,0,28385.05,1397301.38,209328.02,21858.2,306200.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710920.13,0,0,295874.75,0,0,159770.8,1807681.63,0,584827.31,0,892453.94,0,0,0,373603.38,0,0,98718.48,0,0,0,0,10305.01,0,0,0,0,0,0,0,0,0,2254902,0
2083.4602,0.486197912,0.989207646,0,0,0,0,0,0,0,0,0,117131.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296701.75,17214.38,0,40046.74,109517.55,24656.71,0,0,0,65005.9,33204.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487879.91,0,0,0,2665581,2614669.5,181871.14,0,0,186477.13,0,1099493.88,1179684.38,118334.16,0,0,0,42169.36,849057.81,168611.95,82768.97,0,0,684176.5,284478.97,0,0,227874.05,0,0,0,0,0,0,516321.44,0
2106.6619,0.837318272,1,0,0,0,0,0,264248.41,802641.06,0,0,639673.13,300388.75,25343.36,54990.64,0,0,0,0,0,0,0,0,0,0,0,227377.86,0,0,0,238381.84,0,201074.28,0,119382.61,189730.64,31297.89,0,432844.75,241369.08,0,123115.38,0,0,346715.84,0,194555.84,77765.56,0,0,0,0,0,0,0,0,0,0,0,2174244,0,0,294148.81,0,0,0,0,864519.31,62511.57,501874.63,0,633245.38,158272.84,109557.36,450892.59,0,236182.48,0,0,0,736565.44,21212.63,92757.31,0,0,0,767.55,91568.83,0,0,0,0,0,124260.63,8741.74,387073.78,0
2111.8345,0.201008849,0.840011412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53172.13,0,0,0,10457.88,0,0,0,0,47069.64,0,0,0,0,0,0,0,0,0,34861.56,0,0,0,0,0,0,576796.38,596519.19,0,194018.92,0,0,0,0,0,0,419167.5,0,0,0,0,0,0,0,0,0,0,0,0,355973.78,33610.82,0,0,0,0,0,0,0,0,0,60161.53,0
2118.58,0.112366101,0.630879902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27422.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373795.97,0,0,0,0,181737.06,0,0,0,322350.78,0,0,0,0,0,0,0,0,0,0,0,0,0,47029.7,0,0,0,638581.56,0,0,0,0,0,0,14653.8,0
2187.6616,0.230072919,0.872260988,0,0,0,0,0,0,0,0,0,0,0,0,189897.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545975,0,0,0,0,0,0,287410.31,157484.84,0,283083.5,38653.7,193571.41,111069.2,0,0,0,0,0,0,0,19050.85,0,0,0,561839.31,7410.08,0,439696.16,0,0,0,0,566206.44,0,0,0,0,908033.88,0,0,1348705.25,0,0,0,0,0,0,155532.64,0,0,281458.38,0,0,453823.97,0,0,0,312402.16,118041.96,1134020.63,655922.13,0
2276.6794,0.008123304,0.23430157,0,0,0,0,0,0,0,0,0,152974.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47798.27,0,0,0,0,160807.53,206502.63,53677.21,23965.14,78930.61,60169.17,0,41085.79,0,126625.12,50453.21,0,66371.26,9919.24,0,0,5764.31,0,0,0,0,0,0,0,0,241180.06,400633.63,593886.44,10950.51,114385.37,136478.3,8469.45,140145.78,12884.59,239875.39,799928.44,26968.13,29791.97,860166,17691.63,75393.95,70671.55,42975.42,120401.55,156226.14,0,27645.86,39360.05,9139.42,0,50392.96,6946.87,0,145060.3,123730.06,0,34907.43,0,0,10798.51,215282.16,790613.13,0
2281.8394,0.796331344,1,0,0,0,0,0,0,0,0,0,0,0,0,12811.11,0,0,0,0,0,0,0,0,0,18269.7,0,0,0,0,0,0,54186.08,0,0,0,0,0,0,0,14022.62,0,0,0,11201.85,8037.86,0,38878.05,9437.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16610.58,0,0,0,39570.06,251920.05,6944.09,0,23690.52,0,0,74760.16,68880.34,0,0,222301.31,0,0,0,0,0,0,0,0,0,0,0,0,0,24773.86,0,0,46704.14,0
2331.6655,0.315894536,0.944473299,3712.75,0,0,0,0,55125.46,0,0,0,0,16998.44,0,0,0,0,0,6962.05,0,0,0,0,0,0,0,0,0,21364.74,0,0,22845.39,0,0,125405.23,0,0,0,0,35124.75,15754.11,0,13980.5,0,41808.54,0,0,23864.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44267.03,0,0,0,0,0,0,0,0,35131.66,0,33718.27,155033.11,12220.54,0,0,0,0,0,0,0,0,140227.5,0,0,0,0,0,0,0,29328.28,0,0,173841.64,0
2348.107,0.235230543,0.83178877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931.03,0,0,0,171695.72,0,0,0,0,0,0,0,11911.39,0,0,0,5860.72,0,0,0,0,0,0,381708.25,0,0,0,0,0,0,0,0,0,0,36500.48,81028.04,24644.29,0,0,104834.68,0,0,0,185544.36,0,0,0,0,0,0,0,0,0,79851.3,0,0,0,13913.78,0,0,0,0,0,0,26707.21,0
2405.619,0.626326928,0.996029093,0,0,0,0,47283.56,0,0,3605.08,0,0,0,0,0,0,0,0,0,0,0,0,0,14142.9,0,0,7618.73,0,0,22121.17,0,0,6200.27,0,0,0,0,4515.13,9473.19,36714.56,24063.93,0,0,0,48615.66,0,0,14221.54,0,0,0,145218.59,0,0,88684.05,217715.33,0,0,0,0,0,0,0,0,0,288398.94,0,0,0,17120.23,0,432958.53,26599.3,345154.16,683492.63,143498.59,86447.05,44034.67,84940.65,11965.56,135787.11,0,0,0,31028,24948.93,0,101194.2,0,0,0,0,0,0,8230.02,26842.48,0
2414.714,0.056569013,0.516851049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471400.03,0,0,0,0,0,0,0,305358.84,0,0,0,0,0,0,0,0,0,0,152327.16,41591.93,0,0,0,0,0,0,0,0,0,64600.6,0
2430.7754,0.532093692,0.944161424,0,0,0,0,55234.95,0,213605.34,122002.55,0,0,53481.24,41568.12,125329.52,0,22100.86,0,0,0,0,0,0,0,0,0,0,0,232345.7,0,0,248926.8,0,0,0,0,147487.59,369778.22,97938,70030.4,0,37476.5,0,0,76234.63,17743.83,0,0,0,0,18670.68,0,0,0,161069.08,0,0,0,0,0,0,60119.42,392570.22,125968.72,0,89296.44,0,187090.06,0,329338.38,8855.29,335949.59,0,0,34363.79,283900.03,0,0,0,291191.84,53577.16,0,0,0,691413.31,290435,0,23237.75,20950.96,0,0,0,0,0,654463.19,69751.66,0
2438.6565,0.230072919,0.872260988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10995.69,0,0,0,19751.62,0,0,0,29816.82,246706.34,0,54735.51,481594.34,2272261.75,525313.56,2094993.25,1112932.5,2992512.5,2014340.25,579565.13,1349246.38,521008.59,0,0,0,0,0,0,0,0,0,0,0,0,0,29906.97,395961.31,11531.5,534108.44,88406.37,108659.43,81688.59,9771.83,12246.71,37107.84,7456.51,43719.41,4026.96,614780,103540.01,26418.65,0,200723.58,97612.61,124598.91,88548.78,144427.19,810.01,105176.43,26412.1,3266.01,200491.09,40831.33,0,0,0,26408.55,109199.77,199994.33,99647.05,0
2447.3694,0.230072919,0.872260988,0,0,0,0,0,0,0,6982.66,0,14697.39,0,0,0,0,0,0,0,18922.7,0,0,0,0,0,0,4526.97,0,27868.4,21410.29,0,0,6320.94,0,23972.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399005.56,0,0,9539.91,0,588473.5,0,0,0,84920.7,36131.84,0,508147.81,0,134083.14,278372.19,0,0,0,0,282185.66,0,0,0,0,0,11466.68,0,0,0,27469.94,0,1343.43,0,0,0,0,0,8537.52,0,0,66069.56,0
